iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	1.0	3.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	0	0	0	0.0	11.701999882980003
4	65536	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	0.004552867500762552	-2.542449143760805	2.316696934160666	11.385749971535626	9.200999907990003
8	131072	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0021668736878853656	-2.5624251586509845	2.5559844471335267	11.619249970951875	4.244999957550001
12	196608	10	4.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0021075275979079554	-2.555585334432152	2.0872151414862667	12.309999969225	2.8609999713900005
16	262144	10	0.0	0.0	0.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0010256484649433907	-2.4978303633511896	1.6671074291817258	11.34649997163375	5.025999949740001
20	327680	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.002393415210820006	-2.483953085779685	1.0578306719800614	13.36799996658	3.3749999662500008
24	393216	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.002450258218583287	-2.4176437256202017	0.6626415441364218	12.056249969859376	4.61099995389
28	458752	10	6.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0022923858411899776	-2.3699810427938792	0.51514061472911	12.227999969430002	9.377999906220001
32	524288	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0023990994847965567	-2.4123635438551956	0.3883115869231845	12.10949996972625	4.258999957410001
36	589824	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.001647317117335353	-2.394046291459566	0.27200313623644745	11.76849997057875	7.314999926850001
40	655360	10	2.0	4.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.002568307269368699	-2.3897173874074418	0.2803305087629509	12.68449996828875	7.592999924070001
44	720896	10	1.0	3.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.002127068739133739	-2.4714204889941738	0.19034907538013204	11.733749970665626	7.982999920170001
48	786432	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.003534357600312312	-2.4661469134106295	0.17614830508545487	11.474749971313125	8.719999912800002
52	851968	10	1.0	3.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0019412258283812963	-2.4124870446791573	0.21122956079714095	11.538249971154375	7.415999925840001
56	917504	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0024818007050717702	-2.4611520516295524	0.16949571193913823	11.603249970991875	4.838999951610001
60	983040	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.002432975357552409	-2.466190777462126	0.19101439460984931	11.221249971946877	7.771999922280002
64	1048576	10	3.0	4.58257569495584	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.002780386493833753	-2.4812652838625713	0.16626013782627022	11.087249972281876	7.374999926250001
68	1114112	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00204948902297953	-2.4777337583305346	0.18915371587081828	11.42149997144625	9.113999908860002
72	1179648	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.002403375146718404	-2.4503430075874553	0.2498269229867098	12.195749969510624	3.5389999646100008
76	1245184	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.002945431043368431	-2.4609187615334527	0.16008087893987874	11.631999970919999	6.352999936470001
80	1310720	10	1.0	3.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0024801679583554446	-2.4631452085988923	0.19833021733085668	12.451249968871876	6.121999938780001
84	1376256	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0019437836646017848	-2.4601935965240296	0.16160865328143448	11.293249971766876	10.561999894380001
88	1441792	10	4.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0030127362572981023	-2.4882392557850372	0.16093994163162928	10.455249973861875	12.905999870940002
92	1507328	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.002717322568989504	-2.4926874659842477	0.1386883755380486	12.334749969163125	3.8129999618700006
96	1572864	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.002662478346818164	-2.4679433750522306	0.21186674058093047	11.485249971286876	12.397999876020002
100	1638400	10	1.0	3.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0032260932818012475	-2.4768399668140058	0.1266221908410119	10.51049997372375	10.733999892660002
104	1703936	10	2.0	4.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.0028163152562023608	-2.457151829940427	0.151486868876706	11.749999970625	12.099999879000002
108	1769472	10	1.0	3.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.0034350947798338013	-2.4750887227460425	0.13724914114113487	12.277999969304998	10.325999896740003
112	1835008	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.003226334473732834	-2.532642011577321	0.10987451225150756	10.49599997376	15.889999841100003
116	1900544	10	2.0	4.0	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.003122535104596289	-2.5042068136110056	0.11994421224723054	11.8829999702925	8.74099991259
120	1966080	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.004051381139594	-2.509314772722005	0.11741384043842629	11.456749971358127	11.626999883730003
124	2031616	10	4.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0039040094193777478	-2.5131110447014184	0.15339615869600598	12.119249969701874	11.550999884490002
128	2097152	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0038403862971731397	-2.50620823824128	0.16074623445237132	12.334749969163125	9.309999906900002
132	2162688	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0037498791179167257	-2.496077740925816	0.1268890763811218	11.808249970479375	9.646999903530002
136	2228224	10	1.0	3.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.002591444518690449	-2.4762376966479893	0.09370942831925934	13.023999967440002	11.13599988864
140	2293760	10	1.0	3.0	10.0	0.0	10	8.0	4.0	10.0	0.0	-0.0034407825001889418	-2.500366635360139	0.12259883956172274	11.547749971130626	6.0939999390600015
144	2359296	10	1.0	3.0	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.0035716782072913035	-2.4466607443923243	0.14252955697854824	13.126249967184377	11.617999883820001
148	2424832	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003314540422816551	-2.473855520030456	0.11010877717070704	11.816749970458126	9.066999909330002
152	2490368	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003961395001363561	-2.497091238437256	0.10068709320736893	11.698999970752501	9.939999900600002
156	2555904	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.003657026293617023	-2.488896066684544	0.10877649255981689	11.948499970128749	7.086999929130001
160	2621440	10	3.0	4.58257569495584	10.0	0.0	10	0.0	0.0	0.0	0.0	-0.003956595013320876	-2.531815456583619	0.0766441009781269	13.052749967368126	10.719999892800002
164	2686976	10	1.0	3.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0028709474630321434	-2.4982858794312035	0.13352598116584	12.31199996922	13.880999861190002
168	2752512	10	2.0	4.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0038022522199430736	-2.4771440821292523	0.16540704782260537	10.837499972906251	11.038999889610002
172	2818048	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0041810362001231645	-2.4179576011960293	0.2118892903839864	11.811999970470001	11.153999888460001
176	2883584	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0036120104083113866	-2.4521697757073952	0.21523079894724628	12.374749969063126	12.203999877960003
180	2949120	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0026136231581713114	-2.4047961381553002	0.18503837836531034	11.994749970013126	8.795999912040001
184	3014656	10	5.0	5.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0028570780314167723	-2.4388083167317234	0.19981670796652404	11.708249970729375	9.728999902710001
188	3080192	10	4.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0036080441686136464	-2.3909834571175645	0.1579850852169683	11.582249971044373	13.342999866570002
192	3145728	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0031812246509637706	-2.400211060790538	0.11301203559838217	12.121249969696875	12.46899987531
196	3211264	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0023242606048980903	-2.3581797627138363	0.11766411258079064	12.670749968323126	7.968999920310002
200	3276800	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.002218312945005222	-2.3030193967208374	0.08603129275023089	11.446249971384375	17.15399982846
204	3342336	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00040901653115102296	-2.2557598201070888	0.095068363695747	11.853999970364999	9.884999901150001
208	3407872	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0030292467050940584	-2.286774366855834	0.08911671356611493	12.111749969720623	12.390999876090001
212	3473408	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0018104632713032602	-2.3757063371448606	0.12095922028627644	10.941999972645	22.310999776890004
216	3538944	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0011905581800695554	-2.3935452722003245	0.12064376410081941	11.234499971913749	9.364999906350002
220	3604480	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0035352811254855884	-2.3763283215471342	0.12021944495994008	12.956749967608127	18.331999816680003
224	3670016	10	5.0	5.0	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.0022986523566973084	-2.410987414168506	0.16766086762266305	12.141999969645	11.728999882710001
228	3735552	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0035600786258561026	-2.392517283309625	0.14906441213096872	11.347749971630625	14.614999853850003
232	3801088	10	6.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.00391373904575183	-2.4697689436286945	0.1503705927014177	12.184999969537499	11.141999888580001
236	3866624	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0024201004438414078	-2.4836099840597057	0.10739664771096273	12.618749968453125	9.46199990538
240	3932160	10	3.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.0037931541394138793	-2.460618500651901	0.1144027710229819	12.630499968423752	10.971999890280001
244	3997696	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.002965786321808071	-2.4243545107501623	0.11344530833867504	11.573999971065	14.440999855590004
248	4063232	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.004031479576531878	-2.4515683946439966	0.10169268332449023	12.061499969846249	3.9049999609500006
252	4128768	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00458765875810777	-2.465299163998658	0.1060508004046403	12.353749969115626	12.035999879640002
256	4194304	10	2.0	4.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.0033484403656528485	-2.4668856037073614	0.12168709971295315	10.8799999728	11.998999880010002
260	4259840	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003983433612614833	-2.451698024812262	0.18848186644003911	12.72049996819875	5.432999945670001
264	4325376	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00371612002064259	-2.4369820304159955	0.07775912050822388	11.88399997029	10.187999898120003
268	4390912	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.002248333192021612	-2.452036946756527	0.1466988350577578	11.897749970255626	5.675999943240001
272	4456448	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0032679694725560493	-2.443490537249825	0.08345971535021922	13.810749965473125	11.789999882100002
276	4521984	10	2.0	4.0	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.003288924422082932	-2.4677887084496355	0.12607861076099644	11.608249970979376	16.313999836860003
280	4587520	10	2.0	4.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.003761139649428418	-2.445589611672919	0.16908150017052442	11.218249971954377	11.323999886760001
284	4653056	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0036666709489327756	-2.4730359959013097	0.09701201889119053	12.23199996942	6.889999931100001
288	4718592	10	1.0	3.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003961547373255241	-2.4634851512726987	0.14839593637741064	11.123999972190001	4.782999952170001
292	4784128	10	5.0	5.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.004637351710215509	-2.4036790403206703	0.06427799032641943	12.56349996859125	6.868999931310001
296	4849664	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.004205148797626292	-2.45349910829736	0.025729797777833574	12.991749967520626	15.714999842850002
300	4915200	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	0.0006400955486181874	-2.5008260207750093	0.07074415138282726	11.49749997125625	18.427999815720003
304	4980736	10	1.0	3.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.002264345542917598	-2.5541764693778504	0.03408303339901648	11.924999970187502	23.209999767900005
308	5046272	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0031983467145440514	-2.562339690557439	0.044584441306955006	10.753499973116249	23.776999762230005
312	5111808	10	3.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.003632930070656504	-2.545562259587723	0.08461372895875893	12.155749969610625	23.01899976981
316	5177344	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003401097314912292	-2.5384260910092062	0.06121673230608275	11.935499970161251	16.325999836740003
320	5242880	10	7.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.0027935411729656293	-2.557556437682927	0.07380485764789556	11.825749970435625	20.480999795190005
324	5308416	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0017501515077427794	-2.5791158574119804	0.05174859877485969	12.141499969646251	18.005999819940005
328	5373952	10	5.0	5.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0029527737736575344	-2.5849990096975795	0.03423114376232305	11.57749997105625	22.65599977344
332	5439488	10	0.0	0.0	0.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0027609997787450165	-2.586682979989813	0.07568274060213165	11.85999997035	16.935999830640004
336	5505024	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.004076786457698965	-2.574320807784858	0.06620120319992973	12.947249967631876	18.357999816420005
340	5570560	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0032811307752346726	-2.5919414333782744	0.042739334608787996	12.6489999683775	16.03199983968
344	5636096	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0034596024218175713	-2.5570704214094793	0.09602450865562369	11.414999971462501	17.912999820870002
348	5701632	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003263651936285477	-2.5477607744265076	0.08081665527553061	12.725999968184999	6.614999933850001
352	5767168	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003071788348868886	-2.546478305988493	0.09157743142487688	13.42249996644375	7.913999920860001
356	5832704	10	7.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0038322433194732637	-2.5531925581219577	0.08827046654237786	11.237749971905625	9.933999900660002
360	5898240	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0022736701015730956	-2.505172351735148	0.0796551843246048	11.5929999710175	13.230999867690002
364	5963776	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0026095062685585254	-2.5290613196639304	0.05470166114937596	12.114749969713126	12.151999878480002
368	6029312	10	3.0	4.58257569495584	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.003502045317508329	-2.4922173417992113	0.042257813387999194	11.882749970293125	9.338999906610002
372	6094848	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0037831370848228963	-2.493243639408116	0.07490897249173985	12.273249969316876	13.903999860960003
376	6160384	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.002314530220611757	-2.5094905195006336	0.05518785154376552	11.59649997100875	8.690999913090002
380	6225920	10	6.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.003765547851406811	-2.5244249872717206	0.08874932788164064	11.879499970301248	14.781999852180002
384	6291456	10	3.0	4.58257569495584	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.003525338466348543	-2.515445152656472	0.06062919021107759	11.95749997010625	6.7069999329300005
388	6356992	10	7.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.002547675248668573	-2.5285782041498615	0.08268660591286761	12.265749969335626	7.412999925870001
392	6422528	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0031478403261397062	-2.492969318964673	0.04907148566148534	12.352749969118126	8.02699991973
396	6488064	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0036495306457394175	-2.472216131528983	0.0980277402845234	10.788249973029375	11.461999885380001
400	6553600	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.003550895072227504	-2.5073076036940907	0.10216390216279758	11.763499970591251	6.828999931710001
404	6619136	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0032291614379241665	-2.4869759924602723	0.09227889408560355	13.436999966407502	11.470999885290002
408	6684672	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.003443723842433957	-2.471025106550151	0.047900938790171904	10.940749972648126	7.472999925270001
412	6750208	10	4.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0033661472258376913	-2.47258624408715	0.027455976591398878	12.345249969136875	14.328999856710002
416	6815744	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0037941832411574456	-2.519849041835243	0.02215874468201531	12.72849996817875	13.144999868550002
420	6881280	10	2.0	4.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.0029534407691805746	-2.5178330786386987	0.02607631271743844	11.00849997247875	14.490999855090003
424	6946816	10	8.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0034619313927913295	-2.532482536866714	0.007599598078555815	12.139999969649999	7.573999924260001
428	7012352	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.002185870757254009	-2.570818995168239	0.02245061717873069	13.665249965836876	17.33399982666
432	7077888	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.00257788135274624	-2.562865155171617	0.028628827950088694	11.164749972088124	19.252999807470005
