iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	0	0	0	0.0	7.175999928240001
4	65536	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0026517669948858563	-2.6941644099528554	0.2014285599758264	3.8709999903225003	6.500999934990001
8	131072	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0035433358809867418	-2.662197994411834	0.28225545815045966	3.947749990130625	5.297999947020001
12	196608	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0037702976086634514	-2.6484897655470028	0.28079495995174497	4.147249989631875	7.001999929980001
16	262144	10	6.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.004973290431823501	-2.6533445092258616	0.2810139925857718	3.77149999057125	7.984999920150002
20	327680	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.005032387733769575	-2.6424726344375973	0.3322649291991288	3.3722499915693747	7.739999922600002
24	393216	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.004709196931308401	-2.604574292626868	0.3615211727652368	3.7709999905725	5.512999944870001
28	458752	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.004880032789006761	-2.586338465143047	0.3478936003158695	3.81999999045	6.641999933580001
32	524288	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.005123861279037693	-2.62730021002343	0.2899415970788374	3.845249990386875	6.4749999352500005
36	589824	10	3.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.005804977333053534	-2.638346716486761	0.319838582970413	3.737749990655625	7.340999926590001
40	655360	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.00684091320413229	-2.6048714938033215	0.288846132160189	3.295749991760625	6.862999931370002
44	720896	10	4.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.00721565762478977	-2.5982954474563886	0.2721156387616859	3.5424999911437505	6.742999932570002
48	786432	10	1.0	3.0	10.0	0.0	10	4.3	4.73392015141785	10.0	0.0	-0.00683921071736224	-2.590444817869238	0.25430594894248654	3.909999990225	6.791999932080001
52	851968	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.006474445088247314	-2.591493742891413	0.3023500502725902	3.65249999086875	6.878999931210001
56	917504	10	4.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.008091856331769322	-2.5616998421464228	0.2754168448061947	3.271749991820625	7.177999928220001
60	983040	10	2.0	4.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.007514438877302399	-2.5519014097575483	0.28254526974794564	3.6004999909987503	5.400999945990001
64	1048576	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.007218636753507991	-2.5528758687101916	0.32029788782588076	3.95749999010625	6.526999934730001
68	1114112	10	4.0	4.898979485566356	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.008775536986220913	-2.524053290223413	0.3344662524411367	3.4249999914375	4.379999956200001
72	1179648	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.008062067836129515	-2.4950535518312202	0.3550395172029946	3.559749991100625	6.244999937550001
76	1245184	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.008400463481276535	-2.4875127124182037	0.33081084005193107	3.7229999906925	6.096999939030002
80	1310720	10	4.0	4.898979485566356	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.008472810907153799	-2.5085243083407103	0.28416077696552233	3.7867499905331257	7.075999929240001
84	1376256	10	2.0	4.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.00881843249134363	-2.5429416097535222	0.26114183847866185	3.5349999911625	7.668999923310001
88	1441792	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.008704929609244879	-2.520757513479073	0.2586674562696385	3.5094999912262503	7.055999929440001
92	1507328	10	6.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.009217958217302636	-2.490814464528182	0.2985791265653488	3.88149999029625	6.566999934330001
96	1572864	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.010024608959476478	-2.490376268564527	0.24117095765939492	3.57049999107375	7.293999927060001
100	1638400	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.008430151083637436	-2.460070279481056	0.3247916791249743	3.34449999163875	4.200999957990001
104	1703936	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.010130142733796465	-2.465289110681907	0.3064451973255643	3.5962499910093744	4.02699995973
108	1769472	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.011030694779101359	-2.49719814681823	0.3104927429295505	4.1049999897375	6.971999930280002
112	1835008	10	2.0	4.0	10.0	0.0	10	8.0	4.0	10.0	0.0	-0.011090839508502908	-2.4862003770861056	0.24831060255464188	4.278499989303749	4.85899995141
116	1900544	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0108153500418011	-2.469100052854514	0.2999617134218879	3.488749991278125	7.475999925240001
120	1966080	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.010002268018847111	-2.452135316772138	0.34157877349772336	3.7282499906793753	6.795999932040002
124	2031616	10	7.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.011765091433807521	-2.479811106860611	0.24886850730717602	3.86399999034	5.2939999470600005
128	2097152	10	2.0	4.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.011402252176316388	-2.4619262389757712	0.2941612125999281	3.6357499909106252	5.649999943500001
132	2162688	10	3.0	4.58257569495584	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.009489956909946848	-2.4903132639714793	0.2932292803195642	3.8134999904662505	5.955999940440002
136	2228224	10	4.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.011000919540256324	-2.4617749350685516	0.2824262577435726	3.8402499903993754	7.163999928360001
140	2293760	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.011376572468510565	-2.451447998228616	0.25200678421042877	3.6072499909818747	7.277999927220001
144	2359296	10	3.3	4.473253849269008	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.011255162742640323	-2.4461615356241673	0.3105938078822512	3.3657499915856253	6.9579999304200015
148	2424832	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.011672900212333607	-2.436152068023434	0.2647044911394454	3.7149999907124998	5.549999944500001
152	2490368	10	4.0	4.898979485566356	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.01054086524902783	-2.4189888012869663	0.27360780627410625	3.7649999905874996	6.598999934010001
156	2555904	10	2.0	4.0	10.0	0.0	10	5.3	4.775981574503821	10.0	0.0	-0.010744142716038773	-2.410145915793655	0.3094176891868861	3.4249999914375	5.537999944620001
160	2621440	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.01091631562674871	-2.3764017817882856	0.29725254867233913	3.485999991285	6.094999939050001
164	2686976	10	3.0	4.58257569495584	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.010486451546481135	-2.3680940441804004	0.32412503904701573	3.8344999904137502	5.966999940330001
168	2752512	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.013147893154225558	-2.4291186479183913	0.24701631718536063	3.559749991100625	6.335999936640001
172	2818048	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.013342857381277835	-2.4325369097242056	0.23302422601164938	3.24449999188875	7.279999927200001
176	2883584	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.011533214086144414	-2.415368837363253	0.22001202262508873	3.6552499908618747	5.65599994344
180	2949120	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.012032013787837612	-2.4052412631589095	0.24725993673535476	3.6994999907512502	5.5199999448
184	3014656	10	5.0	5.0	10.0	0.0	10	5.3	4.775981574503821	10.0	0.0	-0.012542118925827574	-2.4762505464159905	0.19136000849486334	3.6237499909406248	4.8059999519400005
188	3080192	10	3.0	4.58257569495584	10.0	0.0	10	3.3	4.473253849269008	10.0	0.0	-0.011604673190356655	-2.4654024464304087	0.23661875039357813	3.152249992119375	6.64799993352
192	3145728	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.009816628748809014	-2.4424335010289075	0.26729136500827716	3.686749990783125	6.047999939520001
196	3211264	10	8.3	3.4655446902326914	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.012061899286544322	-2.4494727375538687	0.23168075765242824	3.733999990665	5.0009999499900015
200	3276800	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.012701021765568523	-2.4244924880522225	0.2967222062561774	3.2544999918637503	2.6929999730700005
204	3342336	10	3.0	4.58257569495584	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.010386454008291439	-2.381816918403157	0.3170260872051193	3.673749990815625	4.742999952570001
208	3407872	10	4.3	4.73392015141785	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.012091135869269999	-2.3807701416317206	0.31447075785276823	3.7982499905043756	5.81799994182
212	3473408	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.012535686280805374	-2.3722606820377212	0.32506872523915176	3.473749991315625	5.890999941090001
216	3538944	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.013543938581080613	-2.382989302029337	0.26850334148540633	3.7649999905875	5.198999948010001
220	3604480	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.011819940427794395	-2.4405479254763223	0.21050573386542684	3.5929999910175	7.955999920440002
224	3670016	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.01293662346735649	-2.4706933570314735	0.22872437177326926	3.35249999161875	5.566999944330001
228	3735552	10	3.6	4.340506882842141	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.013169496537094951	-2.465859502297079	0.1967183898463821	4.16049998959875	7.412999925870001
232	3801088	10	3.0	4.58257569495584	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.012659130342596457	-2.4767144096297993	0.19577017952200967	4.140249989649375	6.537999934620001
236	3866624	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.012427699675672518	-2.4445065903104095	0.20920358502920805	3.6732499908168754	9.036999909630003
240	3932160	10	3.0	4.58257569495584	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.011741600877323318	-2.3893139036987843	0.3015334174343764	3.789999990525	6.656999933430001
244	3997696	10	2.3	3.9509492530276824	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.012713287325105358	-2.3884752067422372	0.2407258602850219	4.1702499895743745	7.084999929150001
248	4063232	10	4.3	4.73392015141785	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.01294376346885127	-2.417356192813835	0.22039974385439295	3.9587499901031253	5.296999947030001
252	4128768	10	8.0	4.0	10.0	0.0	10	5.3	4.775981574503821	10.0	0.0	-0.012471637580564	-2.4295715240093476	0.22893227153246073	3.696749990758125	4.136999958630001
256	4194304	10	6.0	4.898979485566356	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.012825871571474351	-2.4437670903839193	0.2306191577956754	3.852749990368125	5.094999949050001
260	4259840	10	4.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.012907912514360721	-2.4143219140637315	0.24745108743414565	3.8014999904962505	7.743999922560001
264	4325376	10	2.0	4.0	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.01293745359591252	-2.407568442074009	0.24986885811393394	3.6249999909375	5.182999948170001
268	4390912	10	2.0	4.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.012539650620265519	-2.4247565763649797	0.2266208201721182	3.197999992005	6.590999934090001
272	4456448	10	6.3	4.605431575867782	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.012132338108686283	-2.385148316373327	0.25560256649871477	3.8409999903975	6.70899993291
276	4521984	10	0.0	0.0	0.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.013949633300461737	-2.434857542062488	0.19779792037905194	3.8439999903900004	7.419999925800001
280	4587520	10	7.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.012568951961439275	-2.427586855734834	0.23248912034618033	3.7034999907412502	7.043999929560001
284	4653056	10	4.0	4.898979485566356	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.013611319107234881	-2.4198357609373944	0.20744981335177748	3.4902499912743745	7.342999926570001
288	4718592	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.012282162475391148	-2.4042318982361732	0.22316828522990056	3.90849999022875	4.8459999515400005
292	4784128	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.012442340927532266	-2.407040079183979	0.2364999229462953	3.4099999914750003	7.480999925190001
296	4849664	10	2.0	4.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.011838895873834852	-2.3919099591664374	0.23947173602868074	3.572249991069375	6.541999934580001
300	4915200	10	7.0	4.58257569495584	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.011512552852474472	-2.3659987571357757	0.2702511454029998	3.70449999073875	5.423999945760001
304	4980736	10	6.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.012471948913939641	-2.3847669708231476	0.18990801086533735	3.535749991160625	7.464999925350001
308	5046272	10	3.0	4.58257569495584	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.013425509584639266	-2.395890469102832	0.1983839572821537	3.439749991400625	7.609999923900001
312	5111808	10	5.3	4.775981574503821	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.013513144591754376	-2.374734552950651	0.23483741669021596	3.534749991163125	7.431999925680001
316	5177344	10	7.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.013422544806534778	-2.4037795759717078	0.25526530510260015	3.62349999094125	4.194999958050001
320	5242880	10	6.0	4.898979485566356	10.0	0.0	10	7.3	4.196427051671457	10.0	0.0	-0.013658031264430106	-2.415735766039979	0.19978966724840355	3.63549999091125	6.290999937090001
324	5308416	10	5.3	4.775981574503821	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.013655104663275214	-2.420821472750265	0.19230921083299807	3.2939999917650002	4.548999954510001
328	5373952	10	5.0	5.0	10.0	0.0	10	4.3	4.73392015141785	10.0	0.0	-0.012866210867765767	-2.4316722301095925	0.19402644455274426	3.694749990763125	4.964999950350001
