iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	0	0	0	0.0	9.941999900580003
4	65536	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	0.008981296641321038	-2.4982218044380766	1.41396101859881	10.86649997283375	7.734999922650002
8	131072	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0027835527698830682	-2.3394371268696506	2.259225956860287	9.191999977019998	0.8449999915500002
12	196608	10	5.0	5.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.0031728527413208865	-2.1686000300175006	2.4870802459510273	9.16349997709125	1.3579999864200003
16	262144	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.003839524937781713	-2.1780691591616597	1.9789076420590246	9.147749977130626	1.4209999857900002
20	327680	10	6.0	4.898979485566356	10.0	0.0	10	2.0	4.0	10.0	0.0	-0.0030140473315030188	-2.1048827169133095	1.8174153701061309	8.54349997864125	1.3649999863500002
24	393216	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0020913101735403053	-2.1400362424806763	1.5918972987265163	8.6669999783325	1.3089999869100002
28	458752	10	2.0	4.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.0034108383014815275	-2.159603851311951	1.595983367247034	8.58449997853875	1.1239999887600003
32	524288	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.004093469901088457	-2.1280583612887627	1.400239969147418	8.532749978668125	0.9639999903600002
36	589824	10	3.0	4.58257569495584	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.004311791872932638	-2.152399917219385	1.254180870819578	8.514749978713125	1.9389999806100005
40	655360	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.00503872210243229	-2.1737908693870516	1.1245072762241828	8.660999978347501	1.3889999861100002
44	720896	10	5.0	5.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.005489263753319968	-2.185091239483035	1.1627819810093178	8.513999978714999	2.35199997648
48	786432	10	6.0	4.898979485566356	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.005786068484670953	-2.2019166472247362	1.028809971379361	8.557499978606252	2.2589999774100002
