iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	0.8	0.9797958971132712	3.0	0.0	10	1.2	2.08806130178211	7.0	0.0	0	0	0	0.0	2.2799999772
4	65536	10	0.7	1.4866068747318504	5.0	0.0	10	0.9	1.1357816691600546	3.0	0.0	-0.001332476230509857	-2.6858188258790685	0.06374388951920316	4.217749989455625	1.6549999834500002
8	131072	10	1.2	1.0770329614269007	3.0	0.0	10	0.7	1.004987562112089	3.0	0.0	-0.001541521848736719	-2.671718912541717	0.052497894070851495	3.9589999901025	1.9979999800200003
12	196608	10	0.5	0.806225774829855	2.0	0.0	10	2.1	2.6999999999999997	8.0	0.0	-0.003274870036837687	-2.6688942111732024	0.0469383563952676	3.750249990624375	2.993999970060001
16	262144	10	0.8	1.077032961426901	3.0	0.0	10	0.5	0.806225774829855	2.0	0.0	-0.00827578695715191	-2.669801952660134	0.04357906178272555	3.5967499910081253	1.5549999844500002
20	327680	10	0.3	0.45825756949558394	1.0	0.0	10	1.7	1.268857754044952	4.0	0.0	-0.015311464270398275	-2.6506500936767052	0.04823896268966722	3.7869999905325	1.4729999852700004
24	393216	10	0.9	1.57797338380595	5.0	0.0	10	1.6	1.624807680927192	5.0	0.0	-0.019058920031193763	-2.621562659467368	0.040316612959985926	3.7247499906881254	2.3139999768600004
28	458752	10	0.3	0.45825756949558394	1.0	0.0	10	0.9	1.2206555615733703	3.0	0.0	-0.022483392731457195	-2.596310535796242	0.04265192984935156	3.57199999107	1.7829999821700002
32	524288	10	1.5	2.5787593916455256	9.0	0.0	10	1.2	1.7204650534085253	5.0	0.0	-0.024589262943831024	-2.598811300821597	0.03878321938666406	3.569749991075625	3.6819999631800004
36	589824	10	2.5	4.341658669218482	15.0	0.0	10	1.2	1.16619037896906	3.0	0.0	-0.026259687074033606	-2.558459803195522	0.0420635122529187	3.8429999903925	3.8679999613200007
40	655360	10	1.3	1.791647286716892	5.0	0.0	10	1.3	0.9	3.0	0.0	-0.028916364850394047	-2.5203446370718106	0.04420822264631781	3.7194999907012503	1.1649999883500002
44	720896	10	1.6	1.42828568570857	4.0	0.0	10	1.4	1.2	4.0	0.0	-0.02928125279563241	-2.4839924496805015	0.043194016359593246	3.7182499907043756	2.32799997672
48	786432	10	1.7	1.7916472867168916	5.0	0.0	10	1.3	1.4177446878757827	4.0	0.0	-0.030050833602118958	-2.4525501079786136	0.04531758429476182	3.614249990964375	1.9839999801600003
52	851968	10	1.9	2.118962010041709	7.0	0.0	10	1.6	2.2891046284519194	8.0	0.0	-0.029345092607981342	-2.4373293342634312	0.04061638637178	3.7074999907312507	2.3259999767400004
56	917504	10	0.7	1.1874342087037917	4.0	0.0	10	1.2	1.8330302779823362	6.0	0.0	-0.029770086901944846	-2.435085229321979	0.04433560902567066	4.060249989849375	1.6199999838000003
60	983040	10	1.7	1.5524174696260022	4.0	0.0	10	1.0	1.8439088914585775	6.0	0.0	-0.030555115629947168	-2.413855800774583	0.04571514096954233	3.7234999906912503	2.01299997987
64	1048576	10	1.0	1.1832159566199232	3.0	0.0	10	0.7	0.7810249675906655	2.0	0.0	-0.029277660010223756	-2.4210830452503074	0.04443610338807407	3.5202499911993748	2.7579999724200004
68	1114112	10	1.4	2.1071307505705477	7.0	0.0	10	1.4	1.6852299546352716	6.0	0.0	-0.032439202508265215	-2.4206530349912008	0.03794274663079794	3.58749999103125	2.1419999785800004
72	1179648	10	0.8	1.4000000000000001	4.0	0.0	10	0.9	1.1357816691600546	3.0	0.0	-0.031118456622700786	-2.384121152013547	0.040403047902181424	3.6942499907643755	2.1749999782500002
76	1245184	10	0.7	0.45825756949558394	1.0	0.0	10	1.8	1.661324772583615	5.0	0.0	-0.031913531720127314	-2.3756957424192526	0.039155013156701425	3.7887499905281254	1.9709999802900005
80	1310720	10	2.5	2.0124611797498106	5.0	0.0	10	1.2	1.2489995996796797	3.0	0.0	-0.03194544489604099	-2.3491473493513206	0.039818719762575824	3.80799999048	2.941999970580001
84	1376256	10	1.1	1.7578395831246947	6.0	0.0	10	1.7	1.8466185312619388	5.0	0.0	-0.0316311104486072	-2.2809862740445346	0.043189175519473884	3.5417499911456254	2.5879999741200006
88	1441792	10	0.5	0.6708203932499369	2.0	0.0	10	1.4	0.66332495807108	2.0	0.0	-0.03165867184880643	-2.252438870334441	0.04178657502587225	3.700249990749375	1.6999999830000003
92	1507328	10	0.7	1.004987562112089	3.0	0.0	10	1.8	2.9257477676655586	10.0	0.0	-0.03279711674159474	-2.233839307989443	0.037510937677359024	3.1952499920118753	2.7099999729000004
96	1572864	10	1.6	1.624807680927192	5.0	0.0	10	1.6	1.2806248474865698	4.0	0.0	-0.031090348887821598	-2.249203430875295	0.03655530628367453	3.543249991141875	2.9759999702400006
100	1638400	10	0.9	1.5132745950421556	5.0	0.0	10	0.7	1.004987562112089	3.0	0.0	-0.03237352033977505	-2.2742793657000107	0.036233355054582805	3.8729999903175	1.6939999830600003
104	1703936	10	0.9	0.9433981132056605	3.0	0.0	10	2.7	2.6476404589747453	9.0	0.0	-0.03378714318277792	-2.311657803513214	0.03417893491018919	3.871749990320625	2.5359999746400006
108	1769472	10	1.0	0.7745966692414834	2.0	0.0	10	1.5	1.284523257866513	4.0	0.0	-0.0325149149081056	-2.2830759508019707	0.03725897923965564	3.77849999055375	1.6769999832300002
112	1835008	10	1.4	1.5620499351813308	4.0	0.0	10	1.8	2.181742422927143	7.0	0.0	-0.033190458167942125	-2.3178559539287837	0.033211830340281114	3.503749991240625	2.3599999764
116	1900544	10	0.6	0.6633249580710799	2.0	0.0	10	1.8	1.8330302779823362	5.0	0.0	-0.03317012561838141	-2.3257140986682288	0.032990859915015006	3.3527499916181256	1.7059999829400003
120	1966080	10	1.4	3.261901286060018	11.0	0.0	10	2.5	2.3769728648009427	6.0	0.0	-0.033255454587128495	-2.284361344834633	0.03786854276737615	3.836249990409375	2.1899999781000004
