iter	frame	n_test	mean_returns	std_returns	max_returns	min_returns	n_test_train	mean_returns_train	std_returns_train	max_returns_train	min_returns_train	actor_loss	entropy_loss	value_loss	training_time	evaluation_time
0	0	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	0	0	0	0.0	9.176999908230002
4	65536	10	5.0	5.0	10.0	0.0	10	1.0	3.0	10.0	0.0	-0.0011280474147535053	-2.5802070272261357	0.5402207566483356	3.9394999901512504	8.017999919820001
8	131072	10	2.0	4.0	10.0	0.0	10	3.0	4.58257569495584	10.0	0.0	-0.005096553860690873	-2.593225694922686	0.53137633571454	3.6544999908637497	8.06399991936
12	196608	10	1.0	3.0	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.004655256209662325	-2.569930091232581	0.7792443436690074	3.607249990981875	8.243999917560002
16	262144	10	5.0	5.0	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.0058114260239875894	-2.5547327545604275	0.7581855694284027	3.5809999910475	9.136999908630003
20	327680	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.005958136129251458	-2.5153889107070784	0.7560713073072037	3.5854999910362504	4.6219999537800005
24	393216	10	6.0	4.898979485566356	10.0	0.0	10	5.0	5.0	10.0	0.0	-0.006568756147845303	-2.476832945883557	0.8172293081028335	3.491249991271875	9.017999909820002
28	458752	10	4.0	4.898979485566356	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.008772174254465396	-2.4858096189691063	0.5618708412508999	3.4262499914343745	6.702999932970001
32	524288	10	6.0	4.898979485566356	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.00684722661318644	-2.4341333406614885	0.7253871286153173	3.6272499909318747	4.266999957330001
36	589824	10	5.0	5.0	10.0	0.0	10	6.0	4.898979485566356	10.0	0.0	-0.0076358152526082605	-2.420844360933856	0.5353520105345688	3.854249990364375	5.781999942180001
40	655360	10	7.0	4.58257569495584	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.007965380066787207	-2.373142612229941	0.5563554105079789	3.5607499910981253	9.114999908850002
44	720896	10	5.0	5.0	10.0	0.0	10	9.0	3.0	10.0	0.0	-0.009053289974232426	-2.3392856267638087	0.47660228108368774	3.644249990889375	5.6799999432
48	786432	10	5.0	5.0	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.00869659079186988	-2.362639002255856	0.34204842084560155	3.3774999915562502	6.326999936730001
52	851968	10	6.0	4.898979485566356	10.0	0.0	10	7.0	4.58257569495584	10.0	0.0	-0.008951769005738908	-2.300424560664875	0.43801834957457625	3.6487499908781253	2.0819999791800003
56	917504	10	6.0	4.898979485566356	10.0	0.0	10	9.0	3.0	10.0	0.0	-0.009974243974457711	-2.2753520208213844	0.48465711556293567	3.3699999915750003	5.260999947390001
60	983040	10	2.0	4.0	10.0	0.0	10	8.0	4.0	10.0	0.0	-0.008295832385298603	-2.295798221984772	0.4527770165503252	3.5829999910425	5.129999948700001
64	1048576	10	5.0	5.0	10.0	0.0	10	9.0	3.0	10.0	0.0	-0.00841395150840647	-2.302747256813982	0.3839067571086133	3.531249991171875	6.325999936740001
68	1114112	10	3.0	4.58257569495584	10.0	0.0	10	4.0	4.898979485566356	10.0	0.0	-0.00855007038294759	-2.300824162621042	0.3707709610075969	3.71449999071375	4.66399995336
